script_path,syntax_status,safety_status,runnable_status,notes
installer/build/windows/win-unpacked/resources/payload/repo-template/setup/windows/check_windows_requirements.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
installer/build/windows/win-unpacked/resources/payload/repo-template/setup/windows/setup_windows.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
installer/build/windows/win-unpacked/resources/payload/scripts/linux/check_environment.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/scripts/macos/check_environment.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/scripts/windows/check_environment.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
installer/payload/build_payload.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
installer/payload/scripts/linux/check_environment.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
installer/payload/scripts/macos/check_environment.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
installer/payload/scripts/windows/check_environment.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
installer/src/installer-core/commandRunner.js,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/src/installer-core/dependencyCheck.js,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/src/installer-core/healthCheckRunner.js,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/src/installer-core/logWriter.js,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/src/installer-core/platformDetect.js,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/src/preload.js,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/src/renderer/renderer.js,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
setup/common/build_indexes.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
setup/common/create_repo_folders.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
setup/common/write_setup_report.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
setup/linux/check_linux_requirements.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
setup/linux/detect_linux_package_manager.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
setup/linux/open_vscode_workspace.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
setup/linux/setup_linux.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
setup/macos/open_vscode_workspace.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
setup/macos/setup_macos.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
setup/windows/check_windows_requirements.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
setup/windows/setup_windows.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
